"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"num_mm_20","4","40","13099","1459.2789525918","1461","0.59400136866895","0.554701282398753","0.633301454939148"
"PI_cons_NB_37","4","40","13099","1459.2789525918","1461","0.653570008563739","0.609532987719081","0.697607029408397"
"PI_cons_NB_20","4","40","13099","1459.2789525918","1461","0.643028772632738","0.600016516019964","0.686041029245512"
"PI_gen_37","4","40","13099","1459.2789525918","1461","0.616631239295327","0.574014706658896","0.659247771931757"
"PI_mort_37","5","56","13099","1825.0459577067","1826","0.621182580324303","0.58369873805965","0.658666422588956"
"PI_mort_20","5","56","13099","1825.0459577067","1826","0.627583658055384","0.590161326502576","0.665005989608192"
"PI_hosp_37","5","56","13099","1825.0459577067","1826","0.645733480164174","0.609611496910355","0.681855463417993"
"PI_hosp_20","5","56","13099","1825.0459577067","1826","0.646868185618958","0.610824293112945","0.682912078124971"
"num_mm_37","5","56","13099","1825.0459577067","1826","0.560029402602513","0.525660685553123","0.594398119651902"
"num_mm_20","5","56","13099","1825.0459577067","1826","0.566508358974079","0.533696661453731","0.599320056494427"
"PI_cons_NB_37","5","56","13099","1825.0459577067","1826","0.649800248118616","0.614073149071191","0.685527347166041"
"PI_cons_NB_20","5","56","13099","1825.0459577067","1826","0.647200194559972","0.611919869146821","0.682480519973123"
"PI_gen_37","5","56","13099","1825.0459577067","1826","0.570181634850282","0.53433789849012","0.606025371210443"
"PI_mort_37","6","74","13099","2187.64867547141","2191","0.622739110326139","0.590190141802561","0.655288078849718"
"PI_mort_20","6","74","13099","2187.64867547141","2191","0.629359465032711","0.596926183119032","0.66179274694639"
"PI_hosp_37","6","74","13099","2187.64867547141","2191","0.637894999322289","0.606436812978033","0.669353185666546"
"PI_hosp_20","6","74","13099","2187.64867547141","2191","0.638752743176591","0.607359484903244","0.670146001449938"
"num_mm_37","6","74","13099","2187.64867547141","2191","0.548259731874858","0.51880876455953","0.577710699190187"
"num_mm_20","6","74","13099","2187.64867547141","2191","0.539013377286239","0.511133747333061","0.566893007239417"
"PI_cons_NB_37","6","74","13099","2187.64867547141","2191","0.638161427600314","0.607021891733522","0.669300963467106"
"PI_cons_NB_20","6","74","13099","2187.64867547141","2191","0.634241569226344","0.603245745307435","0.665237393145253"
"PI_gen_37","6","74","13099","2187.64867547141","2191","0.554324467221044","0.523898360716517","0.584750573725572"
"PI_mort_37","7","94","13099","2479.84204901137","2556","0.621521241284794","0.592847568263355","0.650194914306233"
"PI_mort_20","7","94","13099","2479.84204901137","2556","0.62664401201342","0.598047991770056","0.655240032256783"
"PI_hosp_37","7","94","13099","2479.84204901137","2556","0.643414229465824","0.615876332184162","0.670952126747486"
"PI_hosp_20","7","94","13099","2479.84204901137","2556","0.643563250891793","0.615902840953856","0.671223660829731"
"num_mm_37","7","94","13099","2479.84204901137","2556","0.556220561899934","0.529756645394935","0.582684478404934"
"num_mm_20","7","94","13099","2479.84204901137","2556","0.547814225050374","0.522515848207259","0.57311260189349"
"PI_cons_NB_37","7","94","13099","2479.84204901137","2556","0.642098510380128","0.614839495134679","0.669357525625577"
"PI_cons_NB_20","7","94","13099","2479.84204901137","2556","0.638218009430382","0.610897093944727","0.665538924916036"
"PI_gen_37","7","94","13099","2479.84204901137","2556","0.565951533647","0.538272157241032","0.593630910052968"
"PI_mort_37","8","104","13099","2599.59912970456","2600","0.621513290441279","0.594101768700748","0.64892481218181"
"PI_mort_20","8","104","13099","2599.59912970456","2600","0.626316886410587","0.598974402862946","0.653659369958228"
"PI_hosp_37","8","104","13099","2599.59912970456","2600","0.64186199533495","0.615462004441359","0.668261986228542"
"PI_hosp_20","8","104","13099","2599.59912970456","2600","0.641400042003017","0.614969463478243","0.667830620527791"
"num_mm_37","8","104","13099","2599.59912970456","2600","0.558719978024277","0.53336332015633","0.584076635892224"
"num_mm_20","8","104","13099","2599.59912970456","2600","0.547775237544628","0.523451828270133","0.572098646819124"
"PI_cons_NB_37","8","104","13099","2599.59912970456","2600","0.640049317610683","0.61390845804375","0.666190177177617"
"PI_cons_NB_20","8","104","13099","2599.59912970456","2600","0.63573442594413","0.609630699079023","0.661838152809236"
"PI_gen_37","8","104","13099","2599.59912970456","2600","0.568464518230986","0.541942306584037","0.594986729877935"
"PI_mort_37","9","125","13099","2607.24146881441","2600","0.618782331283241","0.592943628861231","0.644621033705251"
"PI_mort_20","9","125","13099","2607.24146881441","2600","0.624359686500728","0.598536225267088","0.650183147734368"
"PI_hosp_37","9","125","13099","2607.24146881441","2600","0.641710715680756","0.616528345810026","0.666893085551486"
"PI_hosp_20","9","125","13099","2607.24146881441","2600","0.642106154287149","0.616820211384315","0.667392097189982"
