"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"num_mm_20","6","4445","50425","2081.08400594943","2191","0.529157056995916","0.525142785042806","0.533171328949026"
"PI_cons_NB_37","6","4445","50425","2081.08400594943","2191","0.536641500560694","0.532402344190685","0.540880656930704"
"PI_cons_NB_20","6","4445","50425","2081.08400594943","2191","0.538270643480675","0.534028409572079","0.54251287738927"
"PI_gen_37","6","4445","50425","2081.08400594943","2191","0.530862621876638","0.526728292918743","0.534996950834533"
"PI_mort_37","7","5085","50425","2338.27367377293","2551","0.551583661475483","0.547595856162581","0.555571466788386"
"PI_mort_20","7","5085","50425","2338.27367377293","2551","0.551058992163636","0.547069704119018","0.555048280208254"
"PI_hosp_37","7","5085","50425","2338.27367377293","2551","0.551289711025056","0.547294240496169","0.555285181553943"
"PI_hosp_20","7","5085","50425","2338.27367377293","2551","0.550652668690488","0.54665935264308","0.554645984737896"
"num_mm_37","7","5085","50425","2338.27367377293","2551","0.526541431882943","0.522719168316604","0.530363695449282"
"num_mm_20","7","5085","50425","2338.27367377293","2551","0.526715875054805","0.52294809475148","0.53048365535813"
"PI_cons_NB_37","7","5085","50425","2338.27367377293","2551","0.533502064146175","0.529518609364605","0.537485518927746"
"PI_cons_NB_20","7","5085","50425","2338.27367377293","2551","0.535272629323409","0.531286179594283","0.539259079052536"
"PI_gen_37","7","5085","50425","2338.27367377293","2551","0.528641070980898","0.524758177041907","0.53252396491989"
"PI_mort_37","8","5338","50425","2434.96160634606","2551","0.551367498457165","0.547434042567016","0.555300954347314"
"PI_mort_20","8","5338","50425","2434.96160634606","2551","0.5508445694912","0.546909652042621","0.55477948693978"
"PI_hosp_37","8","5338","50425","2434.96160634606","2551","0.551181875279243","0.547240776850039","0.555122973708446"
"PI_hosp_20","8","5338","50425","2434.96160634606","2551","0.550543944982248","0.546605016615561","0.554482873348935"
"num_mm_37","8","5338","50425","2434.96160634606","2551","0.526746474119808","0.522976054704299","0.530516893535317"
"num_mm_20","8","5338","50425","2434.96160634606","2551","0.52693633047556","0.52321981814019","0.530652842810929"
"PI_cons_NB_37","8","5338","50425","2434.96160634606","2551","0.533455952436248","0.529526504099101","0.537385400773394"
"PI_cons_NB_20","8","5338","50425","2434.96160634606","2551","0.53520866339631","0.531276444041468","0.539140882751152"
"PI_gen_37","8","5338","50425","2434.96160634606","2551","0.528773832321522","0.524943942439824","0.532603722203219"
"PI_mort_37","9","5354","50425","2440.63817550818","2551","0.551424366157655","0.547490103866347","0.555358628448963"
"PI_mort_20","9","5354","50425","2440.63817550818","2551","0.550905602720297","0.546969880927306","0.554841324513289"
"PI_hosp_37","9","5354","50425","2440.63817550818","2551","0.551222542686319","0.547280700466134","0.555164384906504"
"PI_hosp_20","9","5354","50425","2440.63817550818","2551","0.550583429806669","0.546643744267898","0.554523115345441"
"num_mm_37","9","5354","50425","2440.63817550818","2551","0.526645375711439","0.522874454135517","0.53041629728736"
"num_mm_20","9","5354","50425","2440.63817550818","2551","0.526835382243226","0.523118304594911","0.530552459891541"
"PI_cons_NB_37","9","5354","50425","2440.63817550818","2551","0.53352141457474","0.529591640575155","0.537451188574326"
"PI_cons_NB_20","9","5354","50425","2440.63817550818","2551","0.535280175690056","0.53134747455802","0.539212876822092"
"PI_gen_37","9","5354","50425","2440.63817550818","2551","0.528654508102925","0.52482407166426","0.53248494454159"
"PI_mort_37","10","5354","50425","2440.64204263758","2551","0.551424366157655","0.547490103866347","0.555358628448963"
"PI_mort_20","10","5354","50425","2440.64204263758","2551","0.550905602720297","0.546969880927306","0.554841324513289"
"PI_hosp_37","10","5354","50425","2440.64204263758","2551","0.551222542686319","0.547280700466134","0.555164384906504"
"PI_hosp_20","10","5354","50425","2440.64204263758","2551","0.550583429806669","0.546643744267898","0.554523115345441"
"num_mm_37","10","5354","50425","2440.64204263758","2551","0.526645375711439","0.522874454135517","0.53041629728736"
"num_mm_20","10","5354","50425","2440.64204263758","2551","0.526835382243226","0.523118304594911","0.530552459891541"
"PI_cons_NB_37","10","5354","50425","2440.64204263758","2551","0.53352141457474","0.529591640575155","0.537451188574326"
"PI_cons_NB_20","10","5354","50425","2440.64204263758","2551","0.535280175690056","0.53134747455802","0.539212876822092"
"PI_gen_37","10","5354","50425","2440.64204263758","2551","0.528654508102925","0.52482407166426","0.53248494454159"
