"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_hosp_20","8","502","16227","2578.42484747643","2596","0.628274828787974","0.615726889781696","0.640822767794253"
"num_mm_37","8","502","16227","2578.42484747643","2596","0.620634356019979","0.60804707691968","0.633221635120278"
"num_mm_20","8","502","16227","2578.42484747643","2596","0.609685776476857","0.597110488829124","0.622261064124591"
"PI_cons_NB_37","8","502","16227","2578.42484747643","2596","0.640915384359534","0.628239106524377","0.653591662194691"
"PI_cons_NB_20","8","502","16227","2578.42484747643","2596","0.635825678874417","0.623095309492205","0.648556048256629"
"PI_gen_37","8","502","16227","2578.42484747643","2596","0.628020155640085","0.615164864694909","0.64087544658526"
"PI_mort_37","9","584","16227","2586.48579527947","2596","0.596814142585422","0.585200133580077","0.608428151590767"
"PI_mort_20","9","584","16227","2586.48579527947","2596","0.59547992314057","0.583849677118986","0.607110169162153"
"PI_hosp_37","9","584","16227","2586.48579527947","2596","0.63290054817918","0.621012488692616","0.644788607665745"
"PI_hosp_20","9","584","16227","2586.48579527947","2596","0.629712759430315","0.61783081022463","0.641594708636001"
"num_mm_37","9","584","16227","2586.48579527947","2596","0.624122058280506","0.612239409029132","0.63600470753188"
"num_mm_20","9","584","16227","2586.48579527947","2596","0.614502926355154","0.602643762073115","0.626362090637193"
"PI_cons_NB_37","9","584","16227","2586.48579527947","2596","0.642377452043115","0.630389401778344","0.654365502307886"
"PI_cons_NB_20","9","584","16227","2586.48579527947","2596","0.637644787718863","0.625607995519113","0.649681579918612"
"PI_gen_37","9","584","16227","2586.48579527947","2596","0.631335144183058","0.619196895281616","0.6434733930845"
"PI_mort_37","10","679","16227","2586.48579527947","2596","0.596657204197805","0.585634662702471","0.607679745693138"
"PI_mort_20","10","679","16227","2586.48579527947","2596","0.595595712786899","0.584558788315453","0.606632637258345"
"PI_hosp_37","10","679","16227","2586.48579527947","2596","0.630721508190166","0.619435595860007","0.642007420520326"
"PI_hosp_20","10","679","16227","2586.48579527947","2596","0.627657027623184","0.616389173466533","0.638924881779835"
"num_mm_37","10","679","16227","2586.48579527947","2596","0.619411214730621","0.608216409526511","0.630606019934731"
"num_mm_20","10","679","16227","2586.48579527947","2596","0.610504881961268","0.599338772224667","0.621670991697868"
"PI_cons_NB_37","10","679","16227","2586.48579527947","2596","0.639159135774672","0.627778589076707","0.650539682472637"
"PI_cons_NB_20","10","679","16227","2586.48579527947","2596","0.634715574722362","0.62330276809378","0.646128381350944"
"PI_gen_37","10","679","16227","2586.48579527947","2596","0.626453937847602","0.615034027033864","0.63787384866134"
