"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_mort_20","6","976","60036","2177.91903191418","2191","0.66357405964501","0.655609719910967","0.671538399379053"
"PI_hosp_37","6","976","60036","2177.91903191418","2191","0.67575431279249","0.667704227988214","0.683804397596765"
"PI_hosp_20","6","976","60036","2177.91903191418","2191","0.675765162314354","0.667720254601396","0.683810070027311"
"num_mm_37","6","976","60036","2177.91903191418","2191","0.617907458482726","0.609206859078256","0.626608057887196"
"num_mm_20","6","976","60036","2177.91903191418","2191","0.619010212144719","0.610375022698294","0.627645401591144"
"PI_cons_NB_37","6","976","60036","2177.91903191418","2191","0.679087714383455","0.671033202708603","0.687142226058307"
"PI_cons_NB_20","6","976","60036","2177.91903191418","2191","0.678336318314131","0.67028086000946","0.686391776618801"
"PI_gen_37","6","976","60036","2177.91903191418","2191","0.628192486865282","0.619201859515091","0.637183114215472"
"PI_mort_37","7","1222","60036","2465.75866146978","2556","0.667373511113827","0.660209406525985","0.674537615701669"
"PI_mort_20","7","1222","60036","2465.75866146978","2556","0.667278167338457","0.660116485912514","0.6744398487644"
"PI_hosp_37","7","1222","60036","2465.75866146978","2556","0.679222180322196","0.67199258987447","0.686451770769922"
"PI_hosp_20","7","1222","60036","2465.75866146978","2556","0.679117887826018","0.671897061535541","0.686338714116495"
"num_mm_37","7","1222","60036","2465.75866146978","2556","0.615155908375815","0.607307493631652","0.623004323119977"
"num_mm_20","7","1222","60036","2465.75866146978","2556","0.614444264203401","0.606654617451604","0.622233910955199"
"PI_cons_NB_37","7","1222","60036","2465.75866146978","2556","0.682476793031534","0.675238071115764","0.689715514947304"
"PI_cons_NB_20","7","1222","60036","2465.75866146978","2556","0.681635734396723","0.674400907312156","0.688870561481289"
"PI_gen_37","7","1222","60036","2465.75866146978","2556","0.624927028026653","0.616811132369143","0.633042923684162"
"PI_mort_37","8","1481","60036","2579.70432740356","2592","0.670196392841299","0.663593031034732","0.676799754647867"
"PI_mort_20","8","1481","60036","2579.70432740356","2592","0.670174979366579","0.663572890989554","0.676777067743603"
"PI_hosp_37","8","1481","60036","2579.70432740356","2592","0.68249569248518","0.675833720736012","0.689157664234347"
"PI_hosp_20","8","1481","60036","2579.70432740356","2592","0.682439391888723","0.675781528205803","0.689097255571642"
"num_mm_37","8","1481","60036","2579.70432740356","2592","0.617270799334746","0.61000447016975","0.624537128499743"
"num_mm_20","8","1481","60036","2579.70432740356","2592","0.616662547749136","0.609448062318749","0.623877033179523"
"PI_cons_NB_37","8","1481","60036","2579.70432740356","2592","0.686234249635882","0.679567351986762","0.692901147285003"
"PI_cons_NB_20","8","1481","60036","2579.70432740356","2592","0.685285231282242","0.678615814737175","0.69195464782731"
"PI_gen_37","8","1481","60036","2579.70432740356","2592","0.62742996084234","0.619926460483954","0.634933461200726"
"PI_mort_37","9","1805","60036","2586.376857219","2592","0.676414243656635","0.670274694288298","0.682553793024972"
"PI_mort_20","9","1805","60036","2586.376857219","2592","0.676433191104858","0.670294711985778","0.682571670223939"
"PI_hosp_37","9","1805","60036","2586.376857219","2592","0.688564154552051","0.682368882022714","0.694759427081388"
"PI_hosp_20","9","1805","60036","2586.376857219","2592","0.688572780940384","0.682383797186213","0.694761764694555"
"num_mm_37","9","1805","60036","2586.376857219","2592","0.620722161556633","0.613971487122622","0.627472835990644"
"num_mm_20","9","1805","60036","2586.376857219","2592","0.620197448166968","0.613494379932983","0.626900516400954"
"PI_cons_NB_37","9","1805","60036","2586.376857219","2592","0.692334566389206","0.686140485519237","0.698528647259175"
"PI_cons_NB_20","9","1805","60036","2586.376857219","2592","0.691480701307008","0.685287271667483","0.697674130946533"
"PI_gen_37","9","1805","60036","2586.376857219","2592","0.630871787565858","0.623906341382026","0.63783723374969"
"PI_mort_37","10","2124","60036","2586.38070491039","2592","0.678877008557588","0.673133136693025","0.684620880422152"
"PI_mort_20","10","2124","60036","2586.38070491039","2592","0.67888379798327","0.673139529176085","0.684628066790454"
"PI_hosp_37","10","2124","60036","2586.38070491039","2592","0.690630229843771","0.684837644619735","0.696422815067807"
"PI_hosp_20","10","2124","60036","2586.38070491039","2592","0.690660335250499","0.684871330356777","0.69644934014422"
"num_mm_37","10","2124","60036","2586.38070491039","2592","0.618417525362132","0.612076926986368","0.624758123737896"
"num_mm_20","10","2124","60036","2586.38070491039","2592","0.618408309317038","0.612120519028111","0.624696099605966"
"PI_cons_NB_37","10","2124","60036","2586.38070491039","2592","0.693917083283162","0.688125751143165","0.699708415423158"
"PI_cons_NB_20","10","2124","60036","2586.38070491039","2592","0.69320903149941","0.687418387136293","0.698999675862527"
"PI_gen_37","10","2124","60036","2586.38070491039","2592","0.628001052590871","0.621472966315971","0.634529138865771"
