"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"num_mm_20","5","896","24148","1798.26428689747","1826","0.617286810913728","0.608092908384719","0.626480713442736"
"PI_cons_NB_37","5","896","24148","1798.26428689747","1826","0.648403793938135","0.639268826998861","0.657538760877408"
"PI_cons_NB_20","5","896","24148","1798.26428689747","1826","0.644978948991465","0.635817798232344","0.654140099750585"
"PI_gen_37","5","896","24148","1798.26428689747","1826","0.635162766554351","0.625653750382253","0.64467178272645"
"PI_mort_37","6","1186","24148","2147.43415603777","2191","0.613179753758836","0.605102506629556","0.621257000888115"
"PI_mort_20","6","1186","24148","2147.43415603777","2191","0.612642847566434","0.604551423096847","0.620734272036021"
"PI_hosp_37","6","1186","24148","2147.43415603777","2191","0.64334632803241","0.635427353863883","0.651265302200938"
"PI_hosp_20","6","1186","24148","2147.43415603777","2191","0.641759290965209","0.633829679379013","0.649688902551404"
"num_mm_37","6","1186","24148","2147.43415603777","2191","0.61510196563693","0.607112821551563","0.623091109722296"
"num_mm_20","6","1186","24148","2147.43415603777","2191","0.612913761892888","0.604926703194431","0.620900820591346"
"PI_cons_NB_37","6","1186","24148","2147.43415603777","2191","0.646174881238928","0.638299661723448","0.654050100754408"
"PI_cons_NB_20","6","1186","24148","2147.43415603777","2191","0.643324490207615","0.6354279114277","0.65122106898753"
"PI_gen_37","6","1186","24148","2147.43415603777","2191","0.629268538478516","0.620998508044084","0.637538568912948"
"PI_mort_37","7","1492","24148","2421.04878250787","2556","0.610271231784124","0.603004020361157","0.617538443207091"
"PI_mort_20","7","1492","24148","2421.04878250787","2556","0.609914424937477","0.60263609030335","0.617192759571604"
"PI_hosp_37","7","1492","24148","2421.04878250787","2556","0.640614399444477","0.633455971772882","0.647772827116072"
"PI_hosp_20","7","1492","24148","2421.04878250787","2556","0.63959240460249","0.632432950008859","0.646751859196121"
"num_mm_37","7","1492","24148","2421.04878250787","2556","0.614367656284536","0.607181785265635","0.621553527303437"
"num_mm_20","7","1492","24148","2421.04878250787","2556","0.61344484714444","0.60627075632901","0.620618937959871"
"PI_cons_NB_37","7","1492","24148","2421.04878250787","2556","0.643863649292204","0.636734359321308","0.650992939263101"
"PI_cons_NB_20","7","1492","24148","2421.04878250787","2556","0.641566424579808","0.634431766325628","0.648701082833988"
"PI_gen_37","7","1492","24148","2421.04878250787","2556","0.627344940454233","0.619929096520315","0.634760784388151"
"PI_mort_37","8","1777","24148","2523.89270332947","2569","0.610666802447776","0.603865819024966","0.617467785870586"
"PI_mort_20","8","1777","24148","2523.89270332947","2569","0.610222907861013","0.60341182748445","0.617033988237577"
"PI_hosp_37","8","1777","24148","2523.89270332947","2569","0.639444822694392","0.632741707923943","0.64614793746484"
"PI_hosp_20","8","1777","24148","2523.89270332947","2569","0.638218539425185","0.631514410434631","0.644922668415739"
"num_mm_37","8","1777","24148","2523.89270332947","2569","0.61344016130839","0.606724431555224","0.620155891061556"
"num_mm_20","8","1777","24148","2523.89270332947","2569","0.612051375488561","0.605350800391684","0.618751950585437"
"PI_cons_NB_37","8","1777","24148","2523.89270332947","2569","0.642262078172544","0.635584870255528","0.64893928608956"
"PI_cons_NB_20","8","1777","24148","2523.89270332947","2569","0.640044968175695","0.633363527260947","0.646726409090442"
"PI_gen_37","8","1777","24148","2523.89270332947","2569","0.626581128888679","0.619658878920194","0.633503378857163"
"PI_mort_37","9","2098","24148","2530.54269504721","2569","0.610252270578952","0.603841164746928","0.616663376410976"
"PI_mort_20","9","2098","24148","2530.54269504721","2569","0.609834703912089","0.603415136104216","0.616254271719961"
"PI_hosp_37","9","2098","24148","2530.54269504721","2569","0.638423461205582","0.632107579865453","0.644739342545711"
"PI_hosp_20","9","2098","24148","2530.54269504721","2569","0.637393153057584","0.631077489746796","0.643708816368371"
"num_mm_37","9","2098","24148","2530.54269504721","2569","0.612276198208501","0.605947621678328","0.618604774738675"
"num_mm_20","9","2098","24148","2530.54269504721","2569","0.611116016379915","0.604803253741549","0.617428779018281"
"PI_cons_NB_37","9","2098","24148","2530.54269504721","2569","0.641568017045868","0.63527692685966","0.647859107232077"
"PI_cons_NB_20","9","2098","24148","2530.54269504721","2569","0.639463154539208","0.633168640132305","0.645757668946111"
"PI_gen_37","9","2098","24148","2530.54269504721","2569","0.625299958559466","0.618779963634134","0.631819953484798"
"PI_mort_37","10","2450","24148","2530.55077025012","2569","0.607406641558647","0.601360891487793","0.613452391629501"
"PI_mort_20","10","2450","24148","2530.55077025012","2569","0.606997708077555","0.600944757944969","0.613050658210141"
"PI_hosp_37","10","2450","24148","2530.55077025012","2569","0.635706636627724","0.629745209078307","0.641668064177142"
"PI_hosp_20","10","2450","24148","2530.55077025012","2569","0.634986499152437","0.629024063140164","0.640948935164711"
"num_mm_37","10","2450","24148","2530.55077025012","2569","0.611056469369081","0.605093836504008","0.617019102234153"
"num_mm_20","10","2450","24148","2530.55077025012","2569","0.610752590866649","0.604804582623474","0.616700599109824"
"PI_cons_NB_37","10","2450","24148","2530.55077025012","2569","0.639207175192027","0.633270556754761","0.645143793629294"
"PI_cons_NB_20","10","2450","24148","2530.55077025012","2569","0.637442575627601","0.631502361149913","0.643382790105288"
"PI_gen_37","10","2450","24148","2530.55077025012","2569","0.624040324007739","0.617904477261549","0.630176170753928"
