"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_hosp_20","8","376","20378","2588.48488566101","2600","0.625810969880251","0.610984587406159","0.640637352354343"
"num_mm_37","8","376","20378","2588.48488566101","2600","0.582827550621027","0.568526332769728","0.597128768472325"
"num_mm_20","8","376","20378","2588.48488566101","2600","0.58430583265047","0.570063247064015","0.598548418236926"
"PI_cons_NB_37","8","376","20378","2588.48488566101","2600","0.628551754163509","0.613850384968697","0.643253123358321"
"PI_cons_NB_20","8","376","20378","2588.48488566101","2600","0.628846838870264","0.614140143053499","0.643553534687029"
"PI_gen_37","8","376","20378","2588.48488566101","2600","0.597900324988969","0.583011052754162","0.612789597223777"
"PI_mort_37","9","436","20378","2595.50014721759","2600","0.595600567998844","0.581510462966098","0.609690673031589"
"PI_mort_20","9","436","20378","2595.50014721759","2600","0.594699517001647","0.580591197861568","0.608807836141726"
"PI_hosp_37","9","436","20378","2595.50014721759","2600","0.612896773900714","0.598790237023459","0.62700331077797"
"PI_hosp_20","9","436","20378","2595.50014721759","2600","0.614689245828397","0.600578714316334","0.628799777340459"
"num_mm_37","9","436","20378","2595.50014721759","2600","0.581017279841523","0.567542746737104","0.594491812945941"
"num_mm_20","9","436","20378","2595.50014721759","2600","0.58224332875445","0.568793502781366","0.595693154727534"
"PI_cons_NB_37","9","436","20378","2595.50014721759","2600","0.619124733338065","0.605144650745513","0.633104815930617"
"PI_cons_NB_20","9","436","20378","2595.50014721759","2600","0.619507107595321","0.605516404275667","0.633497810914975"
"PI_gen_37","9","436","20378","2595.50014721759","2600","0.595731550374744","0.581708779392205","0.609754321357283"
"PI_mort_37","10","511","20378","2595.50971636078","2600","0.592051664487598","0.578696427032338","0.605406901942857"
"PI_mort_20","10","511","20378","2595.50971636078","2600","0.590890796434876","0.577508649358672","0.604272943511079"
"PI_hosp_37","10","511","20378","2595.50971636078","2600","0.609190496846127","0.595887520894745","0.62249347279751"
"PI_hosp_20","10","511","20378","2595.50971636078","2600","0.610560089232413","0.597253328855654","0.623866849609172"
"num_mm_37","10","511","20378","2595.50971636078","2600","0.580457708781085","0.567777229963833","0.593138187598338"
"num_mm_20","10","511","20378","2595.50971636078","2600","0.581603238478901","0.568930326606827","0.594276150350976"
"PI_cons_NB_37","10","511","20378","2595.50971636078","2600","0.616491553781487","0.603323256223263","0.629659851339712"
"PI_cons_NB_20","10","511","20378","2595.50971636078","2600","0.616536280424394","0.60335457618169","0.629717984667097"
"PI_gen_37","10","511","20378","2595.50971636078","2600","0.594280879636248","0.581099358389086","0.60746240088341"
