"model","years","cohort","mean_rate","median_rate","c_index","L_CI","U_CI"
"PI_cons_NB_37","7","25603","10.5529151159741","9.14285714285714","0.635037793827377","0.633138092677016","0.636937494977738"
"PI_cons_NB_20","7","25603","10.5529151159741","9.14285714285714","0.627362380233209","0.625443048849562","0.629281711616856"
"PI_gen_37","7","25603","10.5529151159741","9.14285714285714","0.66120784944525","0.659492218623132","0.662923480267369"
"PI_mort_37","8","4102","11.1144868356899","9.5","0.567820779271474","0.56276988296979","0.572871675573158"
"PI_mort_20","8","4102","11.1144868356899","9.5","0.568937828527611","0.563882392308287","0.573993264746934"
"PI_hosp_37","8","4102","11.1144868356899","9.5","0.610515613604173","0.605624795189212","0.615406432019134"
"PI_hosp_20","8","4102","11.1144868356899","9.5","0.610052281832641","0.605169650114024","0.614934913551258"
"num_mm_37","8","4102","11.1144868356899","9.5","0.658549988882193","0.65429894777854","0.662801029985845"
"num_mm_20","8","4102","11.1144868356899","9.5","0.650198162789843","0.64596415940489","0.654432166174795"
"PI_cons_NB_37","8","4102","11.1144868356899","9.5","0.632601793193938","0.627854445167714","0.637349141220162"
"PI_cons_NB_20","8","4102","11.1144868356899","9.5","0.625483822183576","0.620710467265591","0.63025717710156"
"PI_gen_37","8","4102","11.1144868356899","9.5","0.655670075688499","0.651249613534779","0.660090537842219"
