"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_mort_20","7","187","11170","2457.98460161146","2556","0.580128136535635","0.560823584058457","0.599432689012813"
"PI_hosp_37","7","187","11170","2457.98460161146","2556","0.587601523543707","0.568031372336052","0.607171674751362"
"PI_hosp_20","7","187","11170","2457.98460161146","2556","0.587989974433412","0.568541521519551","0.607438427347272"
"num_mm_37","7","187","11170","2457.98460161146","2556","0.5097005718017","0.492895560310097","0.526505583293304"
"num_mm_20","7","187","11170","2457.98460161146","2556","0.517018677992876","0.500621333753187","0.533416022232565"
"PI_cons_NB_37","7","187","11170","2457.98460161146","2556","0.583803613563779","0.564093071007026","0.603514156120532"
"PI_cons_NB_20","7","187","11170","2457.98460161146","2556","0.58671935928746","0.567147754324332","0.606290964250589"
"PI_gen_37","7","187","11170","2457.98460161146","2556","0.512086521276707","0.495082593739947","0.529090448813467"
"PI_mort_37","8","212","11170","2576.92247090421","2596","0.582998376354481","0.564243959703889","0.601752793005074"
"PI_mort_20","8","212","11170","2576.92247090421","2596","0.58368585093311","0.565026416416381","0.602345285449838"
"PI_hosp_37","8","212","11170","2576.92247090421","2596","0.59031047652406","0.571412431721846","0.609208521326274"
"PI_hosp_20","8","212","11170","2576.92247090421","2596","0.59079291898811","0.572007287551887","0.609578550424333"
"num_mm_37","8","212","11170","2576.92247090421","2596","0.508245186135463","0.492063854284504","0.524426517986421"
"num_mm_20","8","212","11170","2576.92247090421","2596","0.515749741218147","0.499957031287939","0.531542451148355"
"PI_cons_NB_37","8","212","11170","2576.92247090421","2596","0.58599388605625","0.56696334189844","0.60502443021406"
"PI_cons_NB_20","8","212","11170","2576.92247090421","2596","0.589154560516985","0.570251524473631","0.608057596560338"
"PI_gen_37","8","212","11170","2576.92247090421","2596","0.510694180837376","0.494321149271694","0.527067212403058"
"PI_mort_37","9","212","11170","2586.20760966876","2596","0.582998376354481","0.564243959703889","0.601752793005074"
"PI_mort_20","9","212","11170","2586.20760966876","2596","0.58368585093311","0.565026416416381","0.602345285449838"
"PI_hosp_37","9","212","11170","2586.20760966876","2596","0.59031047652406","0.571412431721846","0.609208521326274"
"PI_hosp_20","9","212","11170","2586.20760966876","2596","0.59079291898811","0.572007287551887","0.609578550424333"
"num_mm_37","9","212","11170","2586.20760966876","2596","0.508245186135463","0.492063854284504","0.524426517986421"
"num_mm_20","9","212","11170","2586.20760966876","2596","0.515749741218147","0.499957031287939","0.531542451148355"
"PI_cons_NB_37","9","212","11170","2586.20760966876","2596","0.58599388605625","0.56696334189844","0.60502443021406"
"PI_cons_NB_20","9","212","11170","2586.20760966876","2596","0.589154560516985","0.570251524473631","0.608057596560338"
"PI_gen_37","9","212","11170","2586.20760966876","2596","0.510694180837376","0.494321149271694","0.527067212403058"
"PI_mort_37","10","212","11170","2586.20760966876","2596","0.582998376354481","0.564243959703889","0.601752793005074"
"PI_mort_20","10","212","11170","2586.20760966876","2596","0.58368585093311","0.565026416416381","0.602345285449838"
"PI_hosp_37","10","212","11170","2586.20760966876","2596","0.59031047652406","0.571412431721846","0.609208521326274"
"PI_hosp_20","10","212","11170","2586.20760966876","2596","0.59079291898811","0.572007287551887","0.609578550424333"
"num_mm_37","10","212","11170","2586.20760966876","2596","0.508245186135463","0.492063854284504","0.524426517986421"
"num_mm_20","10","212","11170","2586.20760966876","2596","0.515749741218147","0.499957031287939","0.531542451148355"
"PI_cons_NB_37","10","212","11170","2586.20760966876","2596","0.58599388605625","0.56696334189844","0.60502443021406"
"PI_cons_NB_20","10","212","11170","2586.20760966876","2596","0.589154560516985","0.570251524473631","0.608057596560338"
"PI_gen_37","10","212","11170","2586.20760966876","2596","0.510694180837376","0.494321149271694","0.527067212403058"
