"model","years","cohort","mean_rate","median_rate","c_index","L_CI","U_CI"
"PI_hosp_20","7","13652","10.5196308233226","9.28571428571429","0.604583255255099","0.60189482936113","0.607271681149067"
"num_mm_37","7","13652","10.5196308233226","9.28571428571429","0.663797604370486","0.66152558002398","0.666069628716992"
"num_mm_20","7","13652","10.5196308233226","9.28571428571429","0.653125146455895","0.650865965125021","0.655384327786769"
"PI_cons_NB_37","7","13652","10.5196308233226","9.28571428571429","0.634866417987692","0.632268501227024","0.637464334748361"
"PI_cons_NB_20","7","13652","10.5196308233226","9.28571428571429","0.62534587679096","0.622714055240451","0.627977698341468"
"PI_gen_37","7","13652","10.5196308233226","9.28571428571429","0.661159538892942","0.65881352580582","0.663505551980065"
"PI_mort_37","8","2153","11.0537041337668","9.5","0.565411604283144","0.558443438707277","0.572379769859011"
"PI_mort_20","8","2153","11.0537041337668","9.5","0.56646604104868","0.55949027450421","0.57344180759315"
"PI_hosp_37","8","2153","11.0537041337668","9.5","0.606225046808296","0.599443603162352","0.61300649045424"
"PI_hosp_20","8","2153","11.0537041337668","9.5","0.606243744037541","0.59947310653222","0.613014381542861"
"num_mm_37","8","2153","11.0537041337668","9.5","0.65580901171664","0.64995277621369","0.661665247219591"
"num_mm_20","8","2153","11.0537041337668","9.5","0.644241296874606","0.638416676435696","0.650065917313516"
"PI_cons_NB_37","8","2153","11.0537041337668","9.5","0.631509353397634","0.624944764928853","0.638073941866415"
"PI_cons_NB_20","8","2153","11.0537041337668","9.5","0.623073859273347","0.616465868559791","0.629681849986904"
"PI_gen_37","8","2153","11.0537041337668","9.5","0.651454731399083","0.645323835790974","0.657585627007193"
